0 0 0 0 0 0 0 0 0 0 0 0 0 123 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 123 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 155 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 125 123 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 123 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 123 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 123 0 0 0 0 0 0 
0 0 0 0 0 0 143 123 0 0 0 0 0 123 0 0 0 0 0 0 
0 0 0 0 0 0 0 126 0 0 0 0 0 123 0 0 0 0 0 0 
0 0 0 0 0 0 0 126 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 126 0 0 0 0 0 0 0 0 0 0 0 0 
113 114 0 0 0 0 0 126 0 0 0 0 143 145 0 0 0 0 0 0 
0 0 0 0 0 0 143 126 0 0 0 0 0 143 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 146 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 140 141 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 147 148 0 0 0 0 113 114 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 156 157 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 143 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 156 157 158 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 156 157 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
157 158 0 0 0 0 0 0 0 156 157 158 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 156 157 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 156 157 158 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 156 157 158 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 108 108 0 0 0 0 0 0 0 0 0 0 108 108 
0 0 0 0 0 0 108 0 0 0 0 0 0 0 0 0 0 0 97 97 
0 0 0 0 0 0 108 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 108 108 0 0 0 0 97 0 0 0 0 0 0 0 
0 0 0 0 0 0 96 96 0 0 0 0 96 96 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 95 95 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 97 97 0 0 0 0 0 0 0 0 0 0 91 90 
0 0 0 0 0 0 97 97 0 0 0 0 0 0 0 0 0 0 0 0 
91 90 0 0 0 0 97 97 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 97 97 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 97 97 0 0 0 0 0 0 91 90 0 0 0 0 
0 0 0 0 0 0 97 97 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 97 97 97 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 97 97 0 0 91 90 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 97 97 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 96 96 0 0 0 0 0 0 0 0 0 0 0 0 
91 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 91 90 0 0 0 0 
0 0 0 0 0 0 95 95 0 0 0 0 0 0 0 0 0 0 95 95 
0 0 0 0 0 0 97 97 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 97 97 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 97 97 0 0 95 95 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 97 97 0 0 97 97 0 0 97 97 0 0 0 0 
0 0 0 0 0 0 96 96 0 0 96 96 0 0 96 96 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 95 
0 0 0 0 0 0 97 97 0 0 97 97 0 0 97 97 0 0 97 97 
0 0 0 0 0 0 96 96 96 96 96 96 96 96 96 96 96 96 96 96 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
57 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
59 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 19 18 20 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 16 17 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 17 0 0 
18 20 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 19 18 17 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 17 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 16 17 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 75 74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
77 0 0 0 78 84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 76 76 72 72 72 68 0 0 75 81 81 81 81 81 81 81 
0 0 0 0 0 0 0 0 0 0 0 0 78 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 78 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 82 83 74 0 0 0 0 0 
72 68 0 0 0 0 0 0 0 0 0 0 70 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 70 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 76 0 0 0 0 0 0 0 
0 0 0 0 0 0 65 72 68 0 0 0 76 0 0 0 0 0 75 81 
0 0 0 0 0 0 0 0 0 0 0 0 73 0 0 0 0 0 78 62 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 79 80 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 76 0 0 0 28 29 29 29 29 29 29 29 30 0 0 0 0 0 
0 0 76 0 0 0 34 35 35 35 35 35 35 35 36 0 0 0 0 0 
0 0 76 0 0 0 38 38 38 38 38 38 38 38 38 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 28 30 0 0 28 30 0 0 0 0 0 0 0 0 0 
28 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 28 30 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 28 30 0 0 0 0 0 0 0 28 29 
0 0 0 0 28 30 0 0 0 0 0 0 0 0 0 0 0 0 37 38 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 30 0 0 0 0 
29 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 28 30 0 0 0 0 0 0 0 28 30 0 0 0 0 
0 0 0 0 0 37 36 0 0 0 0 0 0 0 34 39 0 0 0 0 
0 0 0 0 0 0 34 0 0 0 0 0 0 0 34 0 0 0 0 0 
0 0 0 0 0 0 36 0 0 0 0 0 0 0 38 0 0 0 28 29 
0 0 0 0 0 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 36 0 0 0 0 0 0 0 29 0 0 0 0 0 
0 0 0 0 0 0 34 29 0 0 0 0 0 0 36 0 0 0 0 0 
0 0 0 0 0 0 34 36 0 0 0 0 0 0 34 0 0 0 0 0 
0 0 0 0 0 0 34 36 0 0 0 0 0 0 36 0 0 0 0 0 
0 0 0 0 0 0 34 36 0 0 0 0 28 29 33 0 0 0 0 0 
0 0 0 0 0 0 31 33 0 0 0 0 35 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0 0 0 
45 45 45 0 0 0 28 29 29 30 0 0 38 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 45 45 45 45 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 56 50 50 56 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 56 50 50 56 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
49 49 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 47 0 0 47 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 48 0 0 48 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 45 45 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 45 45 45 56 56 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 56 50 50 50 56 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49 49 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 49 49 49 0 0 49 49 49 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
44 45 44 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
50 50 50 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
50 50 50 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 45 45 45 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 45 45 45 0 0 0 45 45 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 45 45 45 45 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 45 45 45 45 45 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 56 0 56 0 56 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
45 44 45 44 45 0 0 0 0 0 0 0 0 0 0 45 44 45 44 45 
50 50 50 50 56 0 0 0 0 0 0 0 0 0 0 56 50 50 50 50 
50 50 50 50 56 0 0 0 0 0 0 0 0 0 0 56 50 50 50 50 
50 50 50 50 56 45 45 44 45 44 45 44 45 45 45 56 50 50 50 50 
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 163 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 161 0 0 0 0 161 0 0 0 0 0 0 0 162 0 
100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 
104 104 104 104 104 104 104 104 104 104 104 104 104 104 104 104 104 104 104 104
